feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000247925,-0.06532953,0.5346862,0.9479116315981393,1.0,ENSG00000247925
ENSG00000237793,-0.06532953,0.014036686,0.9479116315981393,1.0,RPL18AP16
ENSG00000117407,-0.06532953,-0.5558637,0.9479116315981393,1.0,ARTN
ENSG00000259536,-0.06532953,-0.08749595,0.9479116315981393,1.0,ENSG00000259536
ENSG00000243455,-0.06532953,-0.32981884,0.9479116315981393,1.0,RPS18P13
ENSG00000252128,-0.06532953,-0.087931074,0.9479116315981393,1.0,LOC124900339
ENSG00000260190,-0.06481513,0.45347112,0.9483211999351449,1.0,ENSG00000260190
ENSG00000260615,-0.06481513,0.5882164,0.9483211999351449,1.0,RPL23AP97
ENSG00000227666,-0.06481513,0.45496744,0.9483211999351449,1.0,CYCSP24
ENSG00000227071,-0.06481513,0.8446515,0.9483211999351449,1.0,FOCAD-AS1
ENSG00000144730,-0.06481513,1.1030533,0.9483211999351449,1.0,IL17RD
ENSG00000280637,-0.06481513,0.3738158,0.9483211999351449,1.0,ENSG00000280637
ENSG00000259565,-0.06481513,-0.0133593865,0.9483211999351449,1.0,KRT8P23
ENSG00000247121,-0.06481513,0.34076822,0.9483211999351449,1.0,ENSG00000247121
ENSG00000072415,-0.06481513,0.2613352,0.9483211999351449,1.0,PALS1
ENSG00000241560,-0.06481513,-0.43462792,0.9483211999351449,1.0,ZBTB20-AS1
ENSG00000250853,-0.06584393,-0.161056,0.9475020770248086,1.0,RNF138P1
ENSG00000276409,-0.06584393,0.13406755,0.9475020770248086,1.0,CCL14
ENSG00000108852,-0.06532953,0.046860617,0.9479116315981393,1.0,MPP2
ENSG00000267675,-0.06532953,-0.023767583,0.9479116315981393,1.0,ENSG00000267675
ENSG00000231616,-0.06532953,0.4214123,0.9479116315981393,1.0,ENSG00000231616
ENSG00000276926,-0.06532953,-0.11259888,0.9479116315981393,1.0,MIR6797
ENSG00000242574,-0.06532953,0.05699224,0.9479116315981393,1.0,HLA-DMB
ENSG00000254332,-0.06532953,0.15389417,0.9479116315981393,1.0,TPM4P3
ENSG00000237007,-0.06532953,-0.046929806,0.9479116315981393,1.0,KRT18P52
ENSG00000244585,-0.06532953,-0.14914648,0.9479116315981393,1.0,RPL12P33
ENSG00000276216,-0.06532953,-0.9915592,0.9479116315981393,1.0,ENSG00000276216
ENSG00000100228,-0.06532953,-0.63540953,0.9479116315981393,1.0,RAB36
ENSG00000263154,-0.06532953,0.5574693,0.9479116315981393,1.0,ENSG00000263154
ENSG00000270739,-0.06532953,0.23805383,0.9479116315981393,1.0,THAP5P2
ENSG00000262732,-0.06532953,0.8516847,0.9479116315981393,1.0,ENSG00000262732
ENSG00000159433,-0.06532953,-0.4994711,0.9479116315981393,1.0,STARD9
ENSG00000163093,-0.06635834,-0.33043155,0.9470925363230601,1.0,BBS5
ENSG00000236015,-0.06635834,-0.43861172,0.9470925363230601,1.0,TMX1P1
ENSG00000265396,-0.06635834,0.1900643,0.9470925363230601,1.0,MIR3128
ENSG00000266420,-0.06635834,-0.494481,0.9470925363230601,1.0,RN7SL118P
ENSG00000120820,-0.06635834,-0.23561935,0.9470925363230601,1.0,GLT8D2
ENSG00000213371,-0.06635834,-0.0154679995,0.9470925363230601,1.0,NAP1L1P3
ENSG00000166189,-0.06610114,0.26178458,0.9472973049332428,1.0,HPS6
ENSG00000100167,-0.06584393,0.27351665,0.9475020770248086,1.0,SEPTIN3
ENSG00000265692,-0.06584393,0.093696654,0.9475020770248086,1.0,LINC01970
ENSG00000266240,-0.06584393,-0.5089052,0.9475020770248086,1.0,MIR5091
ENSG00000214269,-0.06584393,-0.03660006,0.9475020770248086,1.0,LGMNP1
ENSG00000254884,-0.06584393,0.1434085,0.9475020770248086,1.0,PRR13P2
ENSG00000182271,-0.06584393,0.1352529,0.9475020770248086,1.0,TMIGD1
ENSG00000272892,-0.06584393,0.12698421,0.9475020770248086,1.0,ENSG00000272892
ENSG00000229487,-0.06584393,-0.26253247,0.9475020770248086,1.0,ALG13-AS1
ENSG00000280183,-0.06584393,0.36035138,0.9475020770248086,1.0,ENSG00000280183
ENSG00000250030,-0.06635834,-0.79683924,0.9470925363230601,1.0,ENSG00000250030
ENSG00000261310,-0.06635834,-0.48275423,0.9470925363230601,1.0,ENSG00000261310
ENSG00000228992,-0.06635834,-0.54989743,0.9470925363230601,1.0,RPL5P32
ENSG00000233952,-0.06635834,-0.44419932,0.9470925363230601,1.0,FTLP15
ENSG00000100580,-0.06635834,-0.25160712,0.9470925363230601,1.0,TMED8
ENSG00000232709,-0.06635834,0.3558084,0.9470925363230601,1.0,MARK2P9
ENSG00000007933,-0.06635834,-0.115674235,0.9470925363230601,1.0,FMO3
ENSG00000261330,-0.06635834,-0.33934754,0.9470925363230601,1.0,PPIAP50
ENSG00000228723,-0.06635834,-0.5160724,0.9470925363230601,1.0,SRGAP3-AS2
ENSG00000164303,-0.06635834,-2.4986286,0.9470925363230601,1.0,ENPP6
ENSG00000147394,-0.06635834,-0.09994097,0.9470925363230601,1.0,ZNF185
ENSG00000237781,-0.06635834,-0.20169792,0.9470925363230601,1.0,ADAMTSL4-AS2
ENSG00000120903,-0.06635834,-1.7082171,0.9470925363230601,1.0,CHRNA2
ENSG00000183250,-0.06635834,0.5666822,0.9470925363230601,1.0,LINC01547
ENSG00000134874,-0.06635834,0.42244756,0.9470925363230601,1.0,DZIP1
ENSG00000231822,-0.06635834,-0.41357026,0.9470925363230601,1.0,SMC3P1
ENSG00000225402,-0.066872746,-0.74332374,0.9466830096007903,1.0,ENSG00000225402
ENSG00000076555,-0.066872746,0.07965562,0.9466830096007903,1.0,ACACB
ENSG00000275945,-0.066872746,-1.2824327,0.9466830096007903,1.0,EIF3FP1
ENSG00000273759,-0.066872746,-1.218613,0.9466830096007903,1.0,ENSG00000273759
ENSG00000224152,-0.066872746,-0.16436492,0.9466830096007903,1.0,BAZ2B-AS1
ENSG00000198785,-0.066872746,-0.15002,0.9466830096007903,1.0,GRIN3A
ENSG00000222365,-0.066872746,-1.3431048,0.9466830096007903,1.0,SNORD12B
ENSG00000277544,-0.066872746,-0.38006788,0.9466830096007903,1.0,ENSG00000277544
ENSG00000224505,-0.066872746,-0.27685735,0.9466830096007903,1.0,HEXIM2-AS1
ENSG00000243415,-0.066872746,-0.4253603,0.9466830096007903,1.0,ENSG00000243415
ENSG00000253438,-0.066872746,-0.26577744,0.9466830096007903,1.0,PCAT1
ENSG00000236058,-0.066872746,-0.045762498,0.9466830096007903,1.0,RPL17P36
ENSG00000222607,-0.066872746,-1.0815036,0.9466830096007903,1.0,RNU6-628P
ENSG00000230170,-0.066872746,-0.56108725,0.9466830096007903,1.0,HNRNPA1P28
ENSG00000120563,-0.066872746,-0.33803663,0.9466830096007903,1.0,LYZL1
ENSG00000229965,-0.06635834,-0.3414215,0.9470925363230601,1.0,RPS3AP7
ENSG00000264278,-0.06738715,0.075911134,0.9462734969658844,1.0,ZNF236-DT
ENSG00000213590,-0.06738715,-0.52492166,0.9462734969658844,1.0,ENSG00000213590
ENSG00000235325,-0.06738715,-0.8225757,0.9462734969658844,1.0,SRSF3P5
ENSG00000278986,-0.06738715,-0.62921184,0.9462734969658844,1.0,ENSG00000278986
ENSG00000277199,-0.06738715,-0.7954772,0.9462734969658844,1.0,LINC01632
ENSG00000225251,-0.06738715,-0.64098024,0.9462734969658844,1.0,RPL5P25
ENSG00000255992,-0.066872746,-1.8660253,0.9466830096007903,1.0,PUS1-AS1
ENSG00000212567,-0.066872746,-0.5239499,0.9466830096007903,1.0,LOC124900202
ENSG00000236256,-0.066872746,-0.3687311,0.9466830096007903,1.0,DIAPH2-AS1
ENSG00000249142,-0.066872746,-0.58328843,0.9466830096007903,1.0,TMEM183AP2
ENSG00000229688,-0.066872746,-0.57745993,0.9466830096007903,1.0,CRPPA-AS1
ENSG00000237208,-0.066872746,-0.7998278,0.9466830096007903,1.0,LOC101928495
ENSG00000264304,-0.066872746,-0.11001924,0.9466830096007903,1.0,ENSG00000264304
ENSG00000205853,-0.066872746,-0.416278,0.9466830096007903,1.0,RFPL3S
ENSG00000176732,-0.066872746,-0.39065853,0.9466830096007903,1.0,PFN4
ENSG00000007516,-0.066872746,0.32016817,0.9466830096007903,1.0,BAIAP3
ENSG00000233388,-0.06738715,-0.64883983,0.9462734969658844,1.0,TRMT112P8
ENSG00000266709,-0.06738715,0.1668933,0.9462734969658844,1.0,MGC12916
ENSG00000197816,-0.06738715,-0.7516436,0.9462734969658844,1.0,CCDC180
ENSG00000176183,-0.06738715,-0.4167234,0.9462734969658844,1.0,ENSG00000176183
ENSG00000270956,-0.06738715,-0.6903544,0.9462734969658844,1.0,ENSG00000270956
ENSG00000271398,-0.06738715,-0.71706945,0.9462734969658844,1.0,ENSG00000271398
ENSG00000240135,-0.06738715,-0.61347115,0.9462734969658844,1.0,PSMD12P1
ENSG00000215102,-0.06738715,-1.171146,0.9462734969658844,1.0,TERF1P4
ENSG00000224074,-0.06738715,-0.6784718,0.9462734969658844,1.0,LINC00691
ENSG00000259529,-0.06738715,-0.7782959,0.9462734969658844,1.0,ENSG00000259529
ENSG00000272910,-0.06738715,-0.449189,0.9462734969658844,1.0,ENSG00000272910
ENSG00000222389,-0.06738715,-0.55855936,0.9462734969658844,1.0,RNU2-28P
ENSG00000265451,-0.06738715,-0.7777993,0.9462734969658844,1.0,CLASP1-AS1
ENSG00000206903,-0.06738715,-0.6258108,0.9462734969658844,1.0,SNORA24B
ENSG00000233025,-0.06738715,-0.6823079,0.9462734969658844,1.0,CRYZP1
ENSG00000228353,-0.06738715,-0.37466878,0.9462734969658844,1.0,ENSG00000228353
ENSG00000162551,-0.06790156,-0.8037408,0.9458639985262165,1.0,ALPL
ENSG00000279544,-0.06790156,-1.3578578,0.9458639985262165,1.0,ENSG00000279544
ENSG00000217684,-0.06764436,-0.24553479,0.946068745964904,1.0,RPS3AP24
ENSG00000201512,-0.06738715,-0.4867034,0.9462734969658844,1.0,SNORA71C
ENSG00000182584,-0.06738715,-0.41134688,0.9462734969658844,1.0,ENSG00000182584
ENSG00000229492,-0.06738715,-0.31339523,0.9462734969658844,1.0,TERF2IPP1
ENSG00000120341,-0.06738715,-1.3072053,0.9462734969658844,1.0,SEC16B
ENSG00000261029,-0.06738715,-1.315897,0.9462734969658844,1.0,MPHOSPH6-DT
ENSG00000090402,-0.06738715,-1.6045375,0.9462734969658844,1.0,SI
ENSG00000164099,-0.06738715,-0.7175166,0.9462734969658844,1.0,PRSS12
ENSG00000200525,-0.06738715,-0.8998206,0.9462734969658844,1.0,RNU6-1209P
ENSG00000224161,-0.06738715,-0.5395915,0.9462734969658844,1.0,RPS26P54
ENSG00000256120,-0.06738715,-0.7867171,0.9462734969658844,1.0,SOX5-AS1
ENSG00000222845,-0.06738715,-0.6692314,0.9462734969658844,1.0,RN7SKP42
ENSG00000163632,-0.06738715,-1.6309713,0.9462734969658844,1.0,C3orf49
ENSG00000237950,-0.06738715,-1.2146881,0.9462734969658844,1.0,LOC101929609
ENSG00000103154,-0.06790156,-1.1491303,0.9458639985262165,1.0,NECAB2
ENSG00000234017,-0.06790156,-1.5216725,0.9458639985262165,1.0,ENSG00000234017
ENSG00000228108,-0.06790156,-1.0175034,0.9458639985262165,1.0,SPTBN1-AS1
ENSG00000232936,-0.06790156,-0.905681,0.9458639985262165,1.0,PANK1-AS1
ENSG00000263551,-0.06790156,0.48239642,0.9458639985262165,1.0,ENSG00000263551
ENSG00000136689,-0.06790156,-0.9543408,0.9458639985262165,1.0,IL1RN
ENSG00000249191,-0.06790156,-1.3942828,0.9458639985262165,1.0,UBE2V1P12
ENSG00000266865,-0.06790156,-1.2641903,0.9458639985262165,1.0,ENSG00000266865
ENSG00000258531,-0.06790156,-0.7053437,0.9458639985262165,1.0,BANF1P1
ENSG00000141371,-0.06790156,-1.0178553,0.9458639985262165,1.0,CHCT1
ENSG00000205758,-0.06790156,0.014444536,0.9458639985262165,1.0,CRYZL1
ENSG00000244192,-0.06790156,-1.6928923,0.9458639985262165,1.0,RPL11P2
ENSG00000280381,-0.06790156,-1.3031873,0.9458639985262165,1.0,ENSG00000280381
ENSG00000224725,-0.06790156,-0.6094447,0.9458639985262165,1.0,CEP57L1P1
ENSG00000224349,-0.06790156,-0.8898517,0.9458639985262165,1.0,FAM135A-AS1
ENSG00000234965,-0.06790156,-1.6991986,0.9458639985262165,1.0,SHISA8
ENSG00000260115,-0.06841596,-1.1941508,0.9454545143896497,1.0,CDH8-AS1
ENSG00000260891,-0.06841596,-1.8321306,0.9454545143896497,1.0,ENSG00000260891
ENSG00000260361,-0.06841596,-1.4112303,0.9454545143896497,1.0,ENSG00000260361
ENSG00000248008,-0.06841596,-0.15207812,0.9454545143896497,1.0,NRAV
ENSG00000259045,-0.06841596,-0.087370045,0.9454545143896497,1.0,MTCO1P2
ENSG00000248367,-0.06841596,-2.132571,0.9454545143896497,1.0,LOC124901151
ENSG00000244055,-0.06841596,-1.0542543,0.9454545143896497,1.0,ENSG00000244055
ENSG00000271420,-0.06841596,-1.4020183,0.9454545143896497,1.0,ENSG00000271420
ENSG00000213197,-0.06841596,-0.8994545,0.9454545143896497,1.0,NUDCP1
ENSG00000227234,-0.06841596,-1.9814075,0.9454545143896497,1.0,SPANXB1
ENSG00000128652,-0.06841596,-0.8257996,0.9454545143896497,1.0,HOXD3
ENSG00000267108,-0.06841596,-1.0693148,0.9454545143896497,1.0,ENSG00000267108
ENSG00000233646,-0.06841596,-1.5400469,0.9454545143896497,1.0,OR52T1P
ENSG00000188850,-0.06790156,-0.6115663,0.9458639985262165,1.0,ENSG00000188850
ENSG00000134760,-0.06790156,-1.7195601,0.9458639985262165,1.0,DSG1
ENSG00000268266,-0.06790156,-0.8875095,0.9458639985262165,1.0,PKMYT1AR
ENSG00000099994,-0.069444776,0.0087095825,0.9446355894572136,1.0,SUSD2
ENSG00000163915,-0.069444776,0.45388952,0.9446355894572136,1.0,IGF2BP2-AS1
ENSG00000257568,-0.069444776,-2.1080945,0.9446355894572136,1.0,MON2-AS1
ENSG00000145284,-0.069444776,-2.420619,0.9446355894572136,1.0,SCD5
ENSG00000120500,-0.069444776,-1.508944,0.9446355894572136,1.0,ARR3
ENSG00000273154,-0.069187574,0.7820405,0.9448403152390358,1.0,ENSG00000273154
ENSG00000106327,-0.06893037,0.5821115,0.9450450446640353,1.0,TFR2
ENSG00000176919,-0.06893037,-1.4282871,0.9450450446640353,1.0,C8G
ENSG00000273302,-0.06893037,-1.5781257,0.9450450446640353,1.0,ENSG00000273302
ENSG00000147804,-0.06893037,-1.972599,0.9450450446640353,1.0,SLC39A4
ENSG00000266126,-0.06893037,-1.5113002,0.9450450446640353,1.0,ENSG00000266126
ENSG00000232065,-0.06893037,-1.5203004,0.9450450446640353,1.0,LINC01063
ENSG00000229195,-0.06841596,-2.3781295,0.9454545143896497,1.0,ENSG00000229195
ENSG00000278396,-0.06841596,-1.5137864,0.9454545143896497,1.0,ENSG00000278396
ENSG00000251442,-0.06841596,-1.3216851,0.9454545143896497,1.0,LOC101928893
ENSG00000223949,-0.06841596,-1.5149263,0.9454545143896497,1.0,ROR1-AS1
ENSG00000254859,-0.07073079,0.4844555,0.9436120156674738,1.0,ENSG00000254859
ENSG00000278376,-0.07073079,0.56419384,0.9436120156674738,1.0,ENSG00000278376
ENSG00000064763,-0.07047359,0.21447654,0.9438167230312509,1.0,FAR2
ENSG00000177613,-0.07047359,0.16989683,0.9438167230312509,1.0,CSTF2T
ENSG00000279145,-0.07021639,0.23722295,0.9440214341055891,1.0,ENSG00000279145
ENSG00000236762,-0.06995918,-0.15106496,0.9442261488770131,1.0,RPL19P16
ENSG00000118985,-0.06995918,-0.00457742,0.9442261488770131,1.0,ELL2
ENSG00000225546,-0.06970198,0.047090586,0.9444308673320468,1.0,LINC02476
ENSG00000237350,-0.06970198,-0.04412764,0.9444308673320468,1.0,CDC42P6
ENSG00000145241,-0.06970198,-0.0961493,0.9444308673320468,1.0,CENPC
ENSG00000120262,-0.06970198,-0.5222107,0.9444308673320468,1.0,CCDC170
ENSG00000173406,-0.069444776,-0.053956587,0.9446355894572136,1.0,DAB1
ENSG00000215105,-0.069444776,0.28046387,0.9446355894572136,1.0,TTC3P1
ENSG00000228509,-0.069444776,0.34572598,0.9446355894572136,1.0,ENSG00000228509
ENSG00000141497,-0.069444776,-1.3807471,0.9446355894572136,1.0,ZMYND15
ENSG00000233309,-0.069444776,-2.0583014,0.9446355894572136,1.0,RPS6P12
ENSG00000236790,-0.071759604,0.19801727,0.9427932235874565,1.0,LINC00299
ENSG00000242058,-0.071759604,-0.0029312153,0.9427932235874565,1.0,RPS4XP19
ENSG00000220323,-0.071759604,0.088293046,0.9427932235874565,1.0,H2BC19P
ENSG00000253621,-0.071759604,0.24379037,0.9427932235874565,1.0,RPSAP74
ENSG00000262686,-0.071759604,0.97978014,0.9427932235874565,1.0,GLIS2-AS1
ENSG00000165178,-0.071759604,0.21368414,0.9427932235874565,1.0,NCF1C
ENSG00000223254,-0.071759604,0.0055668573,0.9427932235874565,1.0,Y_RNA
ENSG00000103510,-0.071502395,0.12376655,0.942997915974251,1.0,KAT8
ENSG00000260686,-0.07124519,0.6217423,0.9432026121255004,1.0,ENSG00000260686
ENSG00000139428,-0.07124519,-0.017972039,0.9432026121255004,1.0,MMAB
ENSG00000213856,-0.07124519,0.17534824,0.9432026121255004,1.0,VDAC1P2
ENSG00000138669,-0.07124519,0.72655475,0.9432026121255004,1.0,PRKG2
ENSG00000250412,-0.07124519,0.26798964,0.9432026121255004,1.0,KLHL2P1
ENSG00000113108,-0.07098799,0.17556588,0.9434073120277323,1.0,APBB3
ENSG00000234912,-0.07098799,-0.002992084,0.9434073120277323,1.0,SNHG20
ENSG00000230590,-0.07098799,0.62565714,0.9434073120277323,1.0,FTX
ENSG00000230773,-0.07278841,-0.41340077,0.9419744919542489,1.0,LOC105374593
ENSG00000246095,-0.07278841,-0.39535728,0.9419744919542489,1.0,LINC01096
ENSG00000229919,-0.07278841,-0.045192737,0.9419744919542489,1.0,ELOCP3
ENSG00000200842,-0.07278841,-0.06899316,0.9419744919542489,1.0,Y_RNA
ENSG00000261105,-0.07278841,0.2486326,0.9419744919542489,1.0,LMO7-AS1
ENSG00000143627,-0.07278841,0.46876627,0.9419744919542489,1.0,PKLR
ENSG00000266783,-0.07278841,-0.024261246,0.9419744919542489,1.0,ENSG00000266783
ENSG00000086065,-0.07253121,-0.010138858,0.9421791691485151,1.0,CHMP5
ENSG00000169992,-0.07227401,0.58991545,0.9423838501611181,1.0,NLGN2
ENSG00000188958,-0.07227401,0.09366521,0.9423838501611181,1.0,UTS2B
ENSG00000205100,-0.07227401,-0.17107351,0.9423838501611181,1.0,HSP90AA4P
ENSG00000205089,-0.07227401,0.09966737,0.9423838501611181,1.0,CCNI2
ENSG00000262503,-0.07227401,0.13221022,0.9423838501611181,1.0,SPICP3
ENSG00000233680,-0.07227401,0.7901846,0.9423838501611181,1.0,HNRNPA1P27
ENSG00000256196,-0.072016805,-0.1366311,0.9425885349785886,1.0,ENSG00000256196
ENSG00000279691,-0.072016805,1.2265599,0.9425885349785886,1.0,ENSG00000279691
ENSG00000234648,-0.07381722,-0.33827555,0.9411558216299127,1.0,ENSG00000234648
ENSG00000153922,-0.07356002,-0.029287865,0.9413604834161533,1.0,CHD1
ENSG00000259764,-0.07356002,0.1885525,0.9413604834161533,1.0,PCSK6-AS1
ENSG00000159842,-0.07330282,-0.06316252,0.9415651490746005,1.0,ABR
ENSG00000215833,-0.07330282,0.008756189,0.9415651490746005,1.0,QRSL1P1
ENSG00000227543,-0.07330282,-0.24085894,0.9415651490746005,1.0,SPAG5-AS1
ENSG00000207357,-0.07330282,-0.67802733,0.9415651490746005,1.0,RNU6-2
ENSG00000155761,-0.07330282,0.08807421,0.9415651490746005,1.0,SPAG17
ENSG00000231903,-0.07330282,-0.341727,0.9415651490746005,1.0,ENSG00000231903
ENSG00000231170,-0.07330282,-0.13719243,0.9415651490746005,1.0,PDK4-AS1
ENSG00000242660,-0.07330282,-0.38724756,0.9415651490746005,1.0,ENSG00000242660
ENSG00000135622,-0.07330282,-0.10893372,0.9415651490746005,1.0,SEMA4F
ENSG00000137842,-0.07304562,0.2131182,0.9417698185917881,1.0,TMEM62
ENSG00000229309,-0.07304562,0.027638514,0.9417698185917881,1.0,ENSG00000229309
ENSG00000270959,-0.07304562,-0.9208402,0.9417698185917881,1.0,LPP-AS2
ENSG00000270019,-0.07304562,-1.2854408,0.9417698185917881,1.0,ENSG00000270019
ENSG00000280114,-0.07484604,0.026170947,0.9403372134763157,1.0,ENSG00000280114
ENSG00000162139,-0.07484604,0.11606003,0.9403372134763157,1.0,NEU3
ENSG00000274441,-0.07484604,-0.50001377,0.9403372134763157,1.0,ENSG00000274441
ENSG00000141564,-0.074588835,0.06653254,0.9405418596390822,1.0,RPTOR
ENSG00000133111,-0.074588835,-0.24620733,0.9405418596390822,1.0,RFXAP
ENSG00000066629,-0.074588835,0.09532339,0.9405418596390822,1.0,EML1
ENSG00000264666,-0.074588835,1.3566083,0.9405418596390822,1.0,ENSG00000264666
ENSG00000259426,-0.07433163,0.27069518,0.9407465097279127,1.0,KIF23-AS1
ENSG00000281789,-0.07433163,-0.7334857,0.9407465097279127,1.0,ENSG00000281789
ENSG00000228446,-0.07433163,-0.14302897,0.9407465097279127,1.0,ANKRD49P1
ENSG00000040275,-0.074074425,-0.003949985,0.9409511637293443,1.0,SPDL1
ENSG00000140968,-0.07381722,-0.6504754,0.9411558216299127,1.0,IRF8
ENSG00000126460,-0.07381722,-0.19674751,0.9411558216299127,1.0,PRRG2
ENSG00000235243,-0.07381722,-0.51344305,0.9411558216299127,1.0,ENSG00000235243
ENSG00000244256,-0.07381722,-0.8297899,0.9411558216299127,1.0,RN7SL130P
ENSG00000223719,-0.07381722,-0.23408139,0.9411558216299127,1.0,YWHAQP10
ENSG00000267325,-0.07561764,2.3301988,0.9397232986790219,1.0,LINC01415
ENSG00000259917,-0.07536044,-0.5184699,0.9399279329828244,1.0,HNRNPLP2
ENSG00000273102,-0.07536044,-1.118533,0.9399279329828244,1.0,LOC124905013
ENSG00000231084,-0.07536044,-0.80682623,0.9399279329828244,1.0,RPL22P24
ENSG00000262728,-0.07536044,-0.47713283,0.9399279329828244,1.0,LOC101927788
ENSG00000234371,-0.07536044,-0.8044177,0.9399279329828244,1.0,RPSAP31
ENSG00000253854,-0.07536044,-0.60490423,0.9399279329828244,1.0,ENSG00000253854
ENSG00000121318,-0.07536044,-0.6950732,0.9399279329828244,1.0,TAS2R10
ENSG00000257497,-0.07536044,-0.52945393,0.9399279329828244,1.0,GLIPR1-AS1
ENSG00000224621,-0.07536044,-1.089114,0.9399279329828244,1.0,ENSG00000224621
ENSG00000154646,-0.07510324,1.1283634,0.9401325712530759,1.0,TMPRSS15
ENSG00000131116,-0.07510324,0.11349996,0.9401325712530759,1.0,ZNF428
ENSG00000166924,-0.07510324,1.082573,0.9401325712530759,1.0,NYAP1
ENSG00000258359,-0.07510324,-0.31657714,0.9401325712530759,1.0,PCNPP1
ENSG00000239282,-0.07510324,-0.40885475,0.9401325712530759,1.0,CASTOR1
ENSG00000261488,-0.07484604,-0.6135565,0.9403372134763157,1.0,TBILA
ENSG00000141384,-0.07638925,-0.8497917,0.9391094197009066,1.0,TAF4B
ENSG00000214255,-0.07638925,-0.680097,0.9391094197009066,1.0,RPS2P6
ENSG00000255248,-0.07638925,-1.1330732,0.9391094197009066,1.0,MIR100HG
ENSG00000228109,-0.07638925,-0.77564174,0.9391094197009066,1.0,MELTF-AS1
ENSG00000226286,-0.07638925,-1.3002176,0.9391094197009066,1.0,ENSG00000226286
ENSG00000237590,-0.07638925,-0.64132947,0.9391094197009066,1.0,LINC03089
ENSG00000246477,-0.07638925,-0.8572386,0.9391094197009066,1.0,MTMR9-AS1
ENSG00000233255,-0.07613205,0.44922403,0.9393140420246041,1.0,ENSG00000233255
ENSG00000270728,-0.07613205,0.1360245,0.9393140420246041,1.0,ENSG00000270728
ENSG00000087903,-0.07613205,0.19950102,0.9393140420246041,1.0,RFX2
ENSG00000183298,-0.07613205,-0.015314528,0.9393140420246041,1.0,RPSAP19
ENSG00000259450,-0.07613205,0.40120858,0.9393140420246041,1.0,ENSG00000259450
ENSG00000100445,-0.07587485,-0.018094812,0.9395186683551288,1.0,SDR39U1
ENSG00000249503,-0.07587485,-1.022166,0.9395186683551288,1.0,HMGN1P16
ENSG00000224950,-0.07587485,-1.524373,0.9395186683551288,1.0,ENSG00000224950
ENSG00000232499,-0.07561764,0.19939235,0.9397232986790219,1.0,LOC100421402
ENSG00000272764,-0.07741807,-1.4611232,0.9382909707435292,1.0,ENSG00000272764
ENSG00000121653,-0.07741807,-1.693703,0.9382909707435292,1.0,MAPK8IP1
ENSG00000185532,-0.07741807,-1.1721721,0.9382909707435292,1.0,PRKG1
ENSG00000183682,-0.07741807,-1.512441,0.9382909707435292,1.0,BMP8A
ENSG00000235770,-0.077160865,0.9939619,0.9384955769053493,1.0,LINC00607
ENSG00000261002,-0.077160865,-0.10454292,0.9384955769053493,1.0,VPS39-DT
ENSG00000243742,-0.077160865,0.46758395,0.9384955769053493,1.0,RPLP0P2
ENSG00000254469,-0.076903656,-0.30700743,0.9387001871278227,1.0,XNDC1N
ENSG00000228398,-0.076903656,-1.3449404,0.9387001871278227,1.0,HMGN2P25
ENSG00000090924,-0.076903656,0.160902,0.9387001871278227,1.0,PLEKHG2
ENSG00000139625,-0.076903656,-0.83342695,0.9387001871278227,1.0,MAP3K12
ENSG00000243095,-0.076903656,-0.8172528,0.9387001871278227,1.0,RPL3P10
ENSG00000271533,-0.076646455,0.781203,0.9389048013974938,1.0,ENSG00000271533
ENSG00000196670,-0.076646455,0.1715985,0.9389048013974938,1.0,ZFP62
ENSG00000177728,-0.076646455,0.08903983,0.9389048013974938,1.0,TMEM94
ENSG00000147223,-0.07638925,-1.133849,0.9391094197009066,1.0,RIPPLY1
ENSG00000167562,-0.07818967,0.68626404,0.9376771767565288,1.0,ZNF701
ENSG00000236086,-0.07818967,-0.23771806,0.9376771767565288,1.0,HMGN2P28
ENSG00000230918,-0.07818967,-0.17269062,0.9376771767565288,1.0,DPP4-DT
ENSG00000227953,-0.07818967,0.41373554,0.9376771767565288,1.0,LINC01341
ENSG00000258090,-0.07818967,-0.16488875,0.9376771767565288,1.0,ENSG00000258090
ENSG00000259322,-0.07818967,0.23570338,0.9376771767565288,1.0,ENSG00000259322
ENSG00000118162,-0.07818967,-0.06879915,0.9376771767565288,1.0,KPTN
ENSG00000110881,-0.07818967,-0.030673705,0.9376771767565288,1.0,ASIC1
ENSG00000206625,-0.07793247,-1.3545527,0.9378817706556656,1.0,RNU6-1
ENSG00000237380,-0.07793247,-0.29792684,0.9378817706556656,1.0,HOXD-AS2
ENSG00000152292,-0.07793247,-2.3005493,0.9378817706556656,1.0,SH2D6
ENSG00000184502,-0.07767527,0.7307416,0.9380863686558167,1.0,GAST
ENSG00000213455,-0.07767527,-0.5103297,0.9380863686558167,1.0,PPIAP82
ENSG00000185168,-0.07741807,-1.3056883,0.9382909707435292,1.0,LINC00482
ENSG00000234478,-0.07741807,-1.412398,0.9382909707435292,1.0,ACBD3-AS1
ENSG00000225752,-0.07741807,-1.2162284,0.9382909707435292,1.0,ENSG00000225752
ENSG00000223387,-0.07973289,0.191788,0.9364497002362682,1.0,LINC02068
ENSG00000096433,-0.07973289,0.25935873,0.9364497002362682,1.0,ITPR3
ENSG00000131067,-0.079475686,0.17603402,0.9366542692468538,1.0,GGT7
ENSG00000279086,-0.079218484,0.16855894,0.9368588424391542,1.0,ENSG00000279086
